,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic__C,param_logistic__penalty,param_preprocessor__num__pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
85,0.024681854248046874,0.0009742111577693387,1.0160885334014893,0.009594422734198067,0.20691380811147903,l2,3,"{'logistic__C': 0.20691380811147903, 'logistic__penalty': 'l2', 'preprocessor__num__pca__n_components': 3}",0.0961084984614786,0.07574624800946592,0.06918559366184023,0.07726440626786509,0.08958384357882342,0.08157771799589465,0.009812411258860516,79,0.10918967779484604,0.1201697907790892,0.11674746668355324,0.1256690346260151,0.13070091630250757,0.12049537723720223,0.007387711937143257
86,0.026264047622680663,0.0016917290806528634,1.0412755966186524,0.03539603053448087,0.20691380811147903,l2,4,"{'logistic__C': 0.20691380811147903, 'logistic__penalty': 'l2', 'preprocessor__num__pca__n_components': 4}",0.08885649614868642,0.08128922091812849,0.06560162830532722,0.07710291412049763,0.09490467835203968,0.08155098756893589,0.010059099892548993,81,0.1166927569820524,0.11719141185952331,0.1171032643975277,0.1268907646540739,0.1290612606397222,0.1213878917065799,0.005425402580934737
87,0.029842233657836913,0.0023826774098159643,1.012387466430664,0.023548836813312334,0.20691380811147903,l2,5,"{'logistic__C': 0.20691380811147903, 'logistic__penalty': 'l2', 'preprocessor__num__pca__n_components': 5}",0.09249481301791213,0.08134967093452748,0.07862472050828008,0.0801009500409966,0.10393377592123575,0.08730078608459041,0.009655690458567907,32,0.11627242586343725,0.12061954111562614,0.11965790577922665,0.12931312131577413,0.12329739436904236,0.1218320776886213,0.004363946919361145
88,0.029302597045898438,0.0005124517936413693,1.0425695419311523,0.033732585782251266,0.08858667904100832,l1,2,"{'logistic__C': 0.08858667904100832, 'logistic__penalty': 'l1', 'preprocessor__num__pca__n_components': 2}",0.0785694222132968,0.09963550855714838,0.0455453901573578,0.08277017126136786,0.07326512889585797,0.07595712421700576,0.01758424296427607,114,0.0964988987021813,0.11588645317749423,0.10374033190153782,0.12908078768002404,0.12875324663556809,0.1147919436193611,0.013092445238202252
89,0.029143095016479492,0.0025182309548532093,1.030667495727539,0.048607295913778756,0.08858667904100832,l1,3,"{'logistic__C': 0.08858667904100832, 'logistic__penalty': 'l1', 'preprocessor__num__pca__n_components': 3}",0.07852033099284876,0.09784774035497554,0.04973266697182117,0.08423912415219452,0.06775642223498571,0.07561925694136513,0.0161787732917228,115,0.09821199003852438,0.1146279980898497,0.10716583125845529,0.12283173024775702,0.12824295059223878,0.11421610004536502,0.010742337800744144
90,0.03151936531066894,0.0015975220935851423,1.0144553661346436,0.004289550760959147,0.08858667904100832,l1,4,"{'logistic__C': 0.08858667904100832, 'logistic__penalty': 'l1', 'preprocessor__num__pca__n_components': 4}",0.07475531631687822,0.09963550855714838,0.04322559294154057,0.08423912415219452,0.06775642223498571,0.0739223928405495,0.01870083283641545,117,0.10331351405031523,0.11464550431703734,0.10501897252432792,0.1224127391715608,0.12824295059223878,0.114726736131096,0.009656827711162368
91,0.03299450874328613,0.003335193498691884,1.0182178974151612,0.01957121855024383,0.08858667904100832,l1,5,"{'logistic__C': 0.08858667904100832, 'logistic__penalty': 'l1', 'preprocessor__num__pca__n_components': 5}",0.07475531631687822,0.10137173697827541,0.04545935570697839,0.08597615431160081,0.09198120975243249,0.07990875461323306,0.019269333851830227,107,0.10331351405031523,0.12087358603036223,0.1058810183459365,0.12321736778917737,0.12977277805658405,0.11661165285447508,0.010266467487801297
92,0.025677251815795898,0.0012302728711366343,1.0245673656463623,0.02343648108136631,0.08858667904100832,l2,2,"{'logistic__C': 0.08858667904100832, 'logistic__penalty': 'l2', 'preprocessor__num__pca__n_components': 2}",0.09249481301791213,0.05899669632023165,0.07856868385543131,0.08251286809320116,0.09986436335785116,0.08248748492892546,0.013923198734710866,60,0.10911710301220864,0.11603245000831422,0.11334222363201897,0.1218560025253218,0.12777365272798535,0.1176242863811698,0.006544604374067072
93,0.027850246429443358,0.0019975373238172523,1.017988109588623,0.009630522983790303,0.08858667904100832,l2,3,"{'logistic__C': 0.08858667904100832, 'logistic__penalty': 'l2', 'preprocessor__num__pca__n_components': 3}",0.09782033648739753,0.07374977550177528,0.06337692747654972,0.06442753093902585,0.08614781381946979,0.07710447684484364,0.01320101037516292,113,0.10788023273672409,0.11890430258151942,0.11461929520119164,0.12438117422291851,0.12894853681984644,0.11894670831244,0.007358874606528598
94,0.026628732681274414,0.0012649853169468173,0.9784081459045411,0.036295678311936745,0.08858667904100832,l2,4,"{'logistic__C': 0.08858667904100832, 'logistic__penalty': 'l2', 'preprocessor__num__pca__n_components': 4}",0.09058191744313118,0.08471125753722927,0.06567094235194787,0.07337408258360012,0.09283995802861685,0.08143563158890506,0.010372626773646376,82,0.11665635022081372,0.11885937431054348,0.11581131687651229,0.12723140707220212,0.13259731446336723,0.12223115258868777,0.00657451835013192
