years:,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10
1970-07-31,6.851663208176838,7.1929842824036125,7.172976853537026,7.106045873761091,7.05230812019919,7.0174257654316365,6.999836231726147,6.997177520675665,7.006922240559078,7.026981358873089,7.0557780825529415,7.092044508958519,7.134708433984352,7.18289675054826,7.235950920535143,7.293368734252176,7.354758331757081,7.4198075501496525,7.488262950665947,7.559915137644211
1970-08-31,6.876630942347569,7.009475078340503,7.056214368379067,7.063535442964564,7.05978255464336,7.056838675517853,7.059390213792996,7.069081421684068,7.086282047995868,7.110971767693189,7.14287612742356,7.181522550011363,7.226329149886753,7.276754410322701,7.332371077918349,7.392836376991061,7.457867163188717,7.527223359231233,7.600696621470559,7.67810240648266
1970-09-30,6.9463969514257515,7.028593650760259,7.02801056761913,7.018305017658298,7.0108348784237124,7.0093905414386155,7.015408583625044,7.028982471963372,7.049692032089123,7.07705063134888,7.110540034042961,7.149612433403372,7.193718049773636,7.2423918854080975,7.295272901645231,7.352073395997033,7.412557432686217,7.4765264630043555,7.543809486609536,7.614256164434745
1970-10-31,7.093030550167087,7.307172401498923,7.378760415583636,7.364676772959605,7.324739094473237,7.28457772709779,7.2536621551763645,7.234916691286399,7.228765379472023,7.234891854269231,7.252476757751791,7.28037692052006,7.3173324765109,7.3622910233803935,7.414443934214343,7.473152186366741,7.537896477851488,7.608243971603522,7.683825541552231,7.764319844872846
1971-01-31,6.931903813172183,6.928976280209803,6.968588964086219,7.035600402350442,7.117854275627221,7.2073657146304635,7.299816095043833,7.392529423598505,7.484110697904779,7.574033646225158,7.662223735449754,7.748862280606779,7.834202085506738,7.91844584843414,8.00175248712573,8.084250819826261,8.166048418080244,8.24723750859314,8.327899011346892,8.408105366280797
1971-02-28,7.120327780028488,7.114441295611151,7.1119766398591695,7.113032681874758,7.134366618353141,7.175267615591046,7.231991247972808,7.299932224769201,7.374951136818589,7.454387877460952,7.536762333498814,7.621279821534775,7.707490214605155,7.795103112675863,7.883930325100168,7.97385393018515,8.064805607852346,8.156752861411508,8.249689590353182,8.343629491303505
1971-03-31,6.759319812721984,6.706944756665964,6.670580303812773,6.67273313987825,6.706920649965165,6.76372436844495,6.835942945836138,6.917644323332589,7.004601749719059,7.094289097084025,7.185259328380576,7.276683499129619,7.36804797638449,7.459005932750297,7.549320326150704,7.638829591915868,7.7274254435452505,7.815038073216144,7.901626025815799,7.9871691107639675
1971-04-30,5.9339575572383225,6.292680070410787,6.377173238652618,6.418704672865654,6.466724599182001,6.529527893329352,6.605911594379587,6.692213083111274,6.785503443745188,6.883734124339789,6.985388220603636,7.089334847777785,7.194769631446838,7.301122531723925,7.407980187859549,7.515036956011175,7.622063227799998,7.728884309348794,7.83536597009729,7.941404326972941
1971-05-31,5.695735345279564,5.5985837581289015,5.667526402044076,5.863861457012843,6.0941230833040105,6.323164253787706,6.540225363836016,6.743312821045802,6.933193347004322,7.111168176684612,7.278741098264004,7.437385044468883,7.588237900946293,7.732141721720962,7.869740711508328,8.001543053623699,8.127960916276407,8.249337123432575,8.365963403300173,8.478093162268568
1971-08-31,5.310873829728739,5.314080523155589,5.527134324498353,5.774975731537158,6.0094312175864895,6.221450014495031,6.4127557973624345,6.5865408763884385,6.745601904576086,6.892240655765998,7.028735099943247,7.1571088841665045,7.278822060815805,7.394943247596123,7.5062801057623965,7.613460889010162,7.716987210404794,7.817269220334318,7.91464967563504,8.009420787979469
1971-09-30,4.7148845747405215,4.934172018403622,5.242622168675193,5.519586957980651,5.754871256611484,5.95476579549662,6.126582052561789,6.276809397634427,6.410522107930183,6.5315807387747595,6.642840419542697,6.746517246128213,6.844327735551426,6.937518725729009,7.027014689504636,7.113518473734295,7.197576483400307,7.279622137687353,7.360005603087115,7.43901460657151
1971-10-31,4.469028059519836,4.698221856280313,5.002316404212368,5.2879388939157685,5.5287140059850755,5.727864647189574,5.89472261507671,6.038524333308177,6.166402394797442,6.283638105718039,6.39389378796578,6.499367350046711,6.601446949643201,6.70111165854739,6.799071651584616,6.8958522369155535,6.991848228584641,7.087360194885698,7.18261925987525,7.27780446443185
1972-02-29,4.294413483889284,4.396222546770484,4.612883642238863,4.843172304103496,5.056598331107335,5.246456033752962,5.414847910763507,5.565696140777889,5.702654768672784,5.828709144785215,5.946286426743876,6.057381261194792,6.163426027302212,6.265460857500707,6.364264386195797,6.460435467898021,6.554446053662637,6.646676442049432,6.737439398200466,6.826997037194505
