Date,Open,High,Low,Close,Adj Close,Volume,42d,252d,42-252,pct_rets,Stance,syst_rets,syst_cum_rets,mkt_cum_rets
2000-02-02,1409.280029296875,1420.6099853515625,1403.489990234375,1409.1199951171875,1409.1199951171875,1038600000,,,,-0.00011355740261742575,0,-0.0,1.0,0.9683209573026526
2000-02-03,1409.1199951171875,1425.780029296875,1398.52001953125,1424.969970703125,1424.969970703125,1146500000,,,,0.011248137590027962,0,0.0,1.0,0.9792127646617004
2000-02-04,1424.969970703125,1435.9100341796875,1420.6300048828125,1424.3699951171875,1424.3699951171875,1045100000,,,,-0.000421044371651913,0,-0.0,1.0,0.9788004726384899
2000-02-07,1424.3699951171875,1427.1500244140625,1413.3299560546875,1424.239990234375,1424.239990234375,918100000,,,,-9.127184878798822e-05,0,-0.0,1.0,0.9787111357097577
2000-02-08,1424.239990234375,1441.8299560546875,1424.239990234375,1441.719970703125,1441.719970703125,1047700000,,,,0.012273198750635705,0,0.0,1.0,0.9907230519977839
2000-02-09,1441.719970703125,1444.550048828125,1411.6500244140625,1411.7099609375,1411.7099609375,1050500000,,,,-0.02081542211764542,0,-0.0,1.0,0.970100733468768
2000-02-10,1411.699951171875,1422.0999755859375,1406.4300537109375,1416.8299560546875,1416.8299560546875,1058800000,,,,0.0036268038470079755,0,0.0,1.0,0.9736190985408978
2000-02-11,1416.8299560546875,1416.8299560546875,1378.8900146484375,1387.1199951171875,1387.1199951171875,1025700000,,,,-0.02096932014356223,0,-0.0,1.0,0.9532029679657072
2000-02-14,1387.1199951171875,1394.9300537109375,1380.530029296875,1389.93994140625,1389.93994140625,927300000,,,,0.0020329505010301396,0,0.0,1.0,0.9551407824170165
2000-02-15,1389.93994140625,1407.719970703125,1376.25,1402.050048828125,1402.050048828125,1092100000,,,,0.008712683952101452,0,0.0,1.0,0.9634626221839788
2000-02-16,1402.050048828125,1404.550048828125,1385.5799560546875,1387.6700439453125,1387.6700439453125,1018800000,,,,-0.01025641338184169,0,-0.0,1.0,0.9535809512529068
2000-02-17,1387.6700439453125,1399.8800048828125,1380.0699462890625,1388.260009765625,1388.260009765625,1034800000,,,,0.0004251484874857603,0,0.0,1.0,0.9539863647520271
2000-02-18,1388.260009765625,1388.5899658203125,1345.3199462890625,1346.0899658203125,1346.0899658203125,1042300000,,,,-0.030376185763956398,0,-0.0,1.0,0.9250078977200381
2000-02-22,1346.0899658203125,1358.1099853515625,1331.8800048828125,1352.1700439453125,1352.1700439453125,980000000,,,,0.0045168438064202565,0,0.0,1.0,0.9291860139137447
2000-02-23,1352.1700439453125,1370.1099853515625,1342.43994140625,1360.68994140625,1360.68994140625,993700000,,,,0.006300906826835595,0,0.0,1.0,0.935040728412214
2000-02-24,1360.68994140625,1364.800048828125,1329.8800048828125,1353.4300537109375,1353.4300537109375,1215000000,,,,-0.005335445992795007,0,-0.0,1.0,0.9300518691047069
2000-02-25,1353.4300537109375,1362.1400146484375,1329.1500244140625,1333.3599853515625,1333.3599853515625,1065200000,,,,-0.01482903996726348,0,-0.0,1.0,0.9162600927661252
2000-02-28,1333.3599853515625,1360.8199462890625,1325.0699462890625,1348.050048828125,1348.050048828125,1026500000,,,,0.0110173273819143,0,0.0,1.0,0.9263548301751128
2000-02-29,1348.050048828125,1369.6300048828125,1348.050048828125,1366.4200439453125,1366.4200439453125,1204300000,,,,0.013627086867551208,0,0.0,1.0,0.9389783479160847
2000-03-01,1366.4200439453125,1383.4599609375,1366.4200439453125,1379.18994140625,1379.18994140625,1274100000,,,,0.009345513861218402,0,0.0,1.0,0.9477535830819184
2000-03-02,1379.18994140625,1386.56005859375,1370.3499755859375,1381.760009765625,1381.760009765625,1198600000,1405.96,,,0.001863462226787016,0,0.0,1.0,0.9495196860842936
2000-03-03,1381.760009765625,1410.8800048828125,1381.760009765625,1409.1700439453125,1409.1700439453125,1150300000,1404.86,,,0.019837044049593633,0,0.0,1.0,0.968355349923104
2000-03-06,1409.1700439453125,1409.739990234375,1384.75,1391.280029296875,1391.280029296875,1029000000,1404.67,,,-0.012695426449990443,0,-0.0,1.0,0.9560616658007005
2000-03-07,1391.280029296875,1399.2099609375,1349.989990234375,1355.6199951171875,1355.6199951171875,1314100000,1403.56,,,-0.02563109757114057,0,-0.0,1.0,0.9315567559605356
2000-03-08,1355.6199951171875,1373.7900390625,1346.6199951171875,1366.699951171875,1366.699951171875,1203000000,1402.68,,,0.008173349533495022,0,0.0,1.0,0.9391706949372898
2000-03-09,1366.699951171875,1401.8199462890625,1357.8800048828125,1401.68994140625,1401.68994140625,1123000000,1401.74,,,0.025601808359159595,0,0.0,1.0,0.9632151630856131
2000-03-10,1401.68994140625,1413.4599609375,1392.0699462890625,1395.0699462890625,1395.0699462890625,1138800000,1400.25,,,-0.004722866963392747,0,-0.0,1.0,0.958666026013237
2000-03-13,1395.0699462890625,1398.3900146484375,1364.8399658203125,1383.6199951171875,1383.6199951171875,1016100000,1398.94,,,-0.008207438775620024,0,-0.0,1.0,0.9507978332984665
2000-03-14,1383.6199951171875,1395.1500244140625,1359.1500244140625,1359.1500244140625,1359.1500244140625,1094000000,1397.2,,,-0.017685470569578254,0,-0.0,1.0,0.9339825262000476
2000-03-15,1359.1500244140625,1397.989990234375,1356.989990234375,1392.1400146484375,1392.1400146484375,1302800000,1395.83,,,0.02427251564712085,0,0.0,1.0,0.9566526316813757
2000-03-16,1392.1500244140625,1458.469970703125,1392.1500244140625,1458.469970703125,1458.469970703125,1482300000,1395.67,,,0.047646038011081915,0,0.0,1.0,1.002233339333868
2000-03-17,1458.469970703125,1477.3299560546875,1453.3199462890625,1464.469970703125,1464.469970703125,1295100000,1395.89,,,0.0041139002657062385,0,0.0,1.0,1.0063564273348533
2000-03-20,1464.469970703125,1470.300048828125,1448.489990234375,1456.6300048828125,1456.6300048828125,920800000,1395.91,,,-0.005353449355160467,0,-0.0,1.0,1.000968949167876
2000-03-21,1456.6300048828125,1493.9200439453125,1446.06005859375,1493.8699951171875,1493.8699951171875,1065900000,1397.06,,,0.025565854135601862,0,0.0,1.0,1.0265595753165686
2000-03-22,1493.8699951171875,1505.0799560546875,1487.3299560546875,1500.6400146484375,1500.6400146484375,1075000000,1398.47,,,0.004531866597078826,0,0.0,1.0,1.0312118063658573
2000-03-23,1500.6400146484375,1532.5,1492.3900146484375,1527.3499755859375,1527.3499755859375,1078300000,1401.47,,,0.017799046191472767,0,0.0,1.0,1.0495663929405552
2000-03-24,1527.3499755859375,1552.8699951171875,1516.8299560546875,1527.4599609375,1527.4599609375,1052200000,1404.26,,,7.20105760438905e-05,0,0.0,1.0,1.0496419728211073
2000-03-27,1527.4599609375,1534.6300048828125,1518.4599609375,1523.8599853515625,1523.8599853515625,901000000,1407.11,,,-0.0023568379388013705,0,-0.0,1.0,1.0471681367974042
2000-03-28,1523.8599853515625,1527.3599853515625,1507.0899658203125,1507.72998046875,1507.72998046875,959100000,1409.71,,,-0.01058496517912777,0,-0.0,1.0,1.0360838985327114
2000-03-29,1507.72998046875,1521.449951171875,1497.449951171875,1508.52001953125,1508.52001953125,1061900000,1413.25,,,0.0005239924076154701,0,0.0,1.0,1.0366267986291953
2000-03-30,1508.52001953125,1517.3800048828125,1474.6300048828125,1487.9200439453125,1487.9200439453125,1193400000,1415.47,,,-0.013655752206946925,0,-0.0,1.0,1.0224708799360342
2000-03-31,1487.9200439453125,1519.81005859375,1484.3800048828125,1498.5799560546875,1498.5799560546875,1227400000,1417.6,,,0.007164304394414511,0,0.0,1.0,1.0297961725543208
2000-04-03,1498.5799560546875,1507.18994140625,1486.9599609375,1505.969970703125,1505.969970703125,1021700000,1419.9,,,0.004931344916619063,0,0.0,1.0,1.0348744526750002
2000-04-04,1505.97998046875,1526.449951171875,1416.4100341796875,1494.72998046875,1494.72998046875,1515460000,1421.56,,,-0.007463621754109195,0,-0.0,1.0,1.0271505411972432
2000-04-05,1494.72998046875,1506.550048828125,1478.050048828125,1487.3699951171875,1487.3699951171875,1110300000,1423.06,,,-0.004923956465537893,0,-0.0,1.0,1.0220928966488343
2000-04-06,1487.3699951171875,1511.760009765625,1487.3699951171875,1501.3399658203125,1501.3399658203125,1008000000,1424.9,,,0.009392397822321596,0,0.0,1.0,1.0316927997455292
2000-04-07,1501.3399658203125,1518.6800537109375,1501.3399658203125,1516.3499755859375,1516.3499755859375,891600000,1426.68,,,0.009997742088630579,0,0.0,1.0,1.042007398272082
2000-04-10,1516.3499755859375,1527.18994140625,1503.3499755859375,1504.4599609375,1504.4599609375,853700000,1428.89,,,-0.007841207399263528,0,-0.0,1.0,1.0338368021506636
2000-04-11,1504.4599609375,1512.800048828125,1486.780029296875,1500.5899658203125,1500.5899658203125,971400000,1430.88,,,-0.0025723483626483024,0,-0.0,1.0,1.0311774137454057
2000-04-12,1500.5899658203125,1509.0799560546875,1466.1500244140625,1467.1700439453125,1467.1700439453125,1175900000,1432.79,,,-0.022271188423368282,0,-0.0,1.0,1.0082118672659601
2000-04-13,1467.1700439453125,1477.52001953125,1439.3399658203125,1440.510009765625,1440.510009765625,1032000000,1433.99,,,-0.018171059509909937,0,-0.0,1.0,0.989891589427273
2000-04-14,1440.510009765625,1440.510009765625,1339.4000244140625,1356.56005859375,1356.56005859375,1279700000,1432.91,,,-0.05827793670488546,0,-0.0,1.0,0.9322027500339318
2000-04-17,1356.56005859375,1401.530029296875,1346.5,1401.43994140625,1401.43994140625,1204700000,1433.23,,,0.033083594440355135,0,0.0,1.0,0.9630433677522382
2000-04-18,1401.43994140625,1441.6099853515625,1397.81005859375,1441.6099853515625,1441.6099853515625,1109400000,1434.5,,,0.02866340737013995,0,0.0,1.0,0.9906474721172321
2000-04-19,1441.6099853515625,1447.68994140625,1424.260009765625,1427.469970703125,1427.469970703125,1001400000,1436.44,,,-0.00980848828193237,0,-0.0,1.0,0.9809307179954444
2000-04-20,1427.469970703125,1435.489990234375,1422.0799560546875,1434.5400390625,1434.5400390625,896200000,1438.4,,,0.00495286661329386,0,0.0,1.0,0.9857891369985584
2000-04-24,1434.5400390625,1434.5400390625,1407.1300048828125,1429.8599853515625,1429.8599853515625,868700000,1440.05,,,-0.0032624071712881175,0,-0.0,1.0,0.9825730914486364
2000-04-25,1429.8599853515625,1477.6700439453125,1429.8599853515625,1477.43994140625,1477.43994140625,1071100000,1443.0,,,0.03327595466837896,0,0.0,1.0,1.01526914909805
2000-04-26,1477.43994140625,1482.93994140625,1456.97998046875,1460.989990234375,1460.989990234375,999600000,1446.04,,,-0.011134091282396064,0,-0.0,1.0,1.003965049715792
2000-04-27,1460.989990234375,1469.2099609375,1434.81005859375,1464.9200439453125,1464.9200439453125,1111000000,1448.82,,,0.002689993591473483,0,0.0,1.0,1.0066657092655908
2000-04-28,1464.9200439453125,1473.6199951171875,1448.1500244140625,1452.4300537109375,1452.4300537109375,984600000,1450.87,,,-0.008526055934586774,0,-0.0,1.0,0.9980828211209619
2000-05-01,1452.4300537109375,1481.510009765625,1452.4300537109375,1468.25,1468.25,966300000,1452.99,,,0.010892053802276314,0,0.0,1.0,1.0089539929077391
2000-05-02,1468.25,1468.25,1445.219970703125,1446.2900390625,1446.2900390625,1011500000,1454.53,,,-0.01495655435893073,0,-0.0,1.0,0.9938635176671543
2000-05-03,1446.2900390625,1446.2900390625,1398.3599853515625,1415.0999755859375,1415.0999755859375,991600000,1454.67,,,-0.02156556612723426,0,-0.0,1.0,0.9724302882554576
2000-05-04,1415.0999755859375,1420.989990234375,1404.93994140625,1409.5699462890625,1409.5699462890625,925800000,1455.11,,,-0.0039078718057253825,0,-0.0,1.0,0.9686301553489507
2000-05-05,1409.5699462890625,1436.030029296875,1405.0799560546875,1432.6300048828125,1432.6300048828125,805500000,1456.94,,,0.016359641218557153,0,0.0,1.0,0.9844765971639348
2000-05-08,1432.6300048828125,1432.6300048828125,1417.050048828125,1424.1700439453125,1424.1700439453125,787600000,1458.31,,,-0.005905195974303279,0,-0.0,1.0,0.9786630699255665
2000-05-09,1424.1700439453125,1430.280029296875,1401.8499755859375,1412.1400146484375,1412.1400146484375,896600000,1458.56,,,-0.0084470455954464,0,-0.0,1.0,0.9703962583513257
2000-05-10,1412.1400146484375,1412.1400146484375,1375.1400146484375,1383.050048828125,1383.050048828125,1006400000,1458.27,,,-0.020599916097947757,0,-0.0,1.0,0.9504061768475259
2000-05-11,1383.050048828125,1410.260009765625,1383.050048828125,1407.81005859375,1407.81005859375,953600000,1458.85,,,0.01790246837893128,0,0.0,1.0,0.9674207933756798
2000-05-12,1407.81005859375,1430.1300048828125,1407.81005859375,1420.9599609375,1420.9599609375,858200000,1460.32,,,0.009340679350512193,0,0.0,1.0,0.9764571608036201
2000-05-15,1420.9599609375,1452.3900146484375,1416.5400390625,1452.3599853515625,1452.3599853515625,854600000,1461.75,,,0.022097754530216118,0,0.0,1.0,0.9980346714523303
2000-05-16,1452.3599853515625,1470.4000244140625,1450.760009765625,1466.0400390625,1466.0400390625,955500000,1461.93,,,0.009419189353131463,0,0.0,1.0,1.0074353490037302
2000-05-17,1466.0400390625,1466.0400390625,1441.6700439453125,1447.800048828125,1447.800048828125,820500000,1461.54,,,-0.012441672634015521,0,-0.0,1.0,0.9949011681914907
2000-05-18,1447.800048828125,1458.0400390625,1436.5899658203125,1437.2099609375,1437.2099609375,807900000,1461.07,,,-0.0073146066676795796,0,-0.0,1.0,0.987623857472955
2000-05-19,1437.2099609375,1437.2099609375,1401.739990234375,1406.949951171875,1406.949951171875,853700000,1459.0,,,-0.021054689703017493,0,-0.0,1.0,0.9668297436105647
2000-05-22,1406.949951171875,1410.550048828125,1368.72998046875,1400.719970703125,1400.719970703125,869000000,1456.62,,,-0.004428004324930623,0,-0.0,1.0,0.9625486173243856
2000-05-23,1400.719970703125,1403.77001953125,1373.4300537109375,1373.8599853515625,1373.8599853515625,869900000,1452.97,,,-0.01917584236203862,0,-0.0,1.0,0.9440909367727749
2000-05-24,1373.8599853515625,1401.75,1361.0899658203125,1399.050048828125,1399.050048828125,1152300000,1449.91,,,0.01833524794749475,0,0.0,1.0,0.9614010781834863
2000-05-25,1399.050048828125,1411.6500244140625,1373.9300537109375,1381.52001953125,1381.52001953125,984500000,1446.52,,,-0.012529951527866068,0,-0.0,1.0,0.9493547692750091
2000-05-26,1381.52001953125,1391.4200439453125,1369.75,1378.02001953125,1378.02001953125,722600000,1443.44,,,-0.0025334413910176323,0,-0.0,1.0,0.9469496346077677
2000-05-30,1378.02001953125,1422.449951171875,1378.02001953125,1422.449951171875,1422.449951171875,844200000,1441.39,,,0.03224186224503356,0,0.0,1.0,0.9774810542797763
2000-05-31,1422.43994140625,1434.489990234375,1415.5,1420.5999755859375,1420.5999755859375,960500000,1439.78,,,-0.0013005558363676784,0,-0.0,1.0,0.9762097855896938
2000-06-01,1420.5999755859375,1448.81005859375,1420.5999755859375,1448.81005859375,1448.81005859375,960100000,1438.6,,,0.01985786533339695,0,0.0,1.0,0.9955952280490783
2000-06-02,1448.81005859375,1483.22998046875,1448.81005859375,1477.260009765625,1477.260009765625,1162400000,1437.91,,,0.01963677088181548,0,0.0,1.0,1.0151455034333068
2000-06-05,1477.260009765625,1477.280029296875,1464.6800537109375,1467.6300048828125,1467.6300048828125,838600000,1437.27,,,-0.0065188286551806085,0,-0.0,1.0,1.008527943836348
2000-06-06,1467.6300048828125,1471.3599853515625,1454.739990234375,1457.8399658203125,1457.8399658203125,950100000,1436.57,,,-0.006670645210256287,0,-0.0,1.0,1.0018004117383863
2000-06-07,1457.8399658203125,1474.6400146484375,1455.06005859375,1471.3599853515625,1471.3599853515625,854600000,1435.85,,,0.009274008017500446,0,0.0,1.0,1.0110911167887833
2000-06-08,1471.3599853515625,1475.6500244140625,1456.489990234375,1461.6700439453125,1461.6700439453125,854300000,1434.55,,,-0.006585704044367313,0,-0.0,1.0,1.0044323699317235
2000-06-09,1461.6700439453125,1472.6700439453125,1454.9599609375,1456.949951171875,1456.949951171875,786000000,1433.42,,,-0.00322924643149769,0,-0.0,1.0,1.0011888102854407
2000-06-12,1456.949951171875,1462.9300537109375,1445.989990234375,1446.0,1446.0,774100000,1432.12,,,-0.007515667345379673,0,-0.0,1.0,0.9936642082374189
2000-06-13,1446.0,1470.4200439453125,1442.3800048828125,1469.43994140625,1469.43994140625,935900000,1432.17,,,0.0162101946101314,0,0.0,1.0,1.0097716984300695
2000-06-14,1469.43994140625,1483.6199951171875,1467.7099609375,1470.5400390625,1470.5400390625,929700000,1432.89,,,0.0007486509827663301,0,0.0,1.0,1.0105276650044688
2000-06-15,1470.5400390625,1482.0400390625,1464.6199951171875,1478.72998046875,1478.72998046875,1011400000,1435.8,,,0.00556934268275433,0,0.0,1.0,1.0161556398612823
2000-06-16,1478.72998046875,1480.77001953125,1460.4200439453125,1464.4599609375,1464.4599609375,1250800000,1437.3,,,-0.00965018611898738,0,-0.0,1.0,1.0063495488107623
2000-06-19,1464.4599609375,1488.9300537109375,1459.050048828125,1486.0,1486.0,921700000,1438.35,,,0.01470852029898495,0,0.0,1.0,1.0211514615773198
2000-06-20,1486.0,1487.3199462890625,1470.1800537109375,1475.949951171875,1475.949951171875,1031500000,1439.51,,,-0.00676315533521199,0,-0.0,1.0,1.0142452556218937
2000-06-21,1475.949951171875,1482.18994140625,1468.0,1479.1300048828125,1479.1300048828125,1009600000,1440.57,,,0.0021545809926770687,0,0.0,1.0,1.0164305291715696
2000-06-22,1479.1300048828125,1479.1300048828125,1448.030029296875,1452.1800537109375,1452.1800537109375,1022700000,1441.1,,,-0.01822013689324775,0,-0.0,1.0,0.9979110257875874
2000-06-23,1452.1800537109375,1459.93994140625,1438.31005859375,1441.47998046875,1441.47998046875,847600000,1440.25,,,-0.007368282751745725,0,-0.0,1.0,0.9905581351884998
2000-06-26,1441.47998046875,1459.6600341796875,1441.47998046875,1455.31005859375,1455.31005859375,889000000,1440.11,,,0.009594360180085637,0,0.0,1.0,1.0000619067168122
2000-06-27,1455.31005859375,1463.3499755859375,1450.550048828125,1450.550048828125,1450.550048828125,1042500000,1439.77,,,-0.0032707873744957094,0,-0.0,1.0,0.9967909168586087
2000-06-28,1450.550048828125,1467.6300048828125,1450.550048828125,1454.8199462890625,1454.8199462890625,1095100000,1439.83,,,0.002943640217300425,0,0.0,1.0,0.9997251106897134
2000-06-29,1454.8199462890625,1455.1400146484375,1434.6300048828125,1442.3900146484375,1442.3900146484375,1110900000,1439.21,,,-0.008543965644911,0,-0.0,1.0,0.9911834936896257
2000-06-30,1442.3900146484375,1454.6800537109375,1438.7099609375,1454.5999755859375,1454.5999755859375,1459700000,1439.41,,,0.00846508975623772,0,0.0,1.0,0.9995739509286097
2000-07-03,1454.5999755859375,1469.5799560546875,1450.8499755859375,1469.5400390625,1469.5400390625,451900000,1440.7,,,0.010270908653456035,0,0.0,1.0,1.0098404836709716
2000-07-05,1469.5400390625,1469.5400390625,1442.449951171875,1446.22998046875,1446.22998046875,1019300000,1441.58,,,-0.015862145960052088,0,-0.0,1.0,0.993822246522613
2000-07-06,1446.22998046875,1461.6500244140625,1439.56005859375,1456.6700439453125,1456.6700439453125,947300000,1442.15,,,0.00721881278742309,0,0.0,1.0,1.0009964632642359
2000-07-07,1456.6700439453125,1484.1199951171875,1456.6700439453125,1478.9000244140625,1478.9000244140625,931700000,1443.45,,,0.015260820774855244,0,0.0,1.0,1.0162724908863754
2000-07-10,1478.9000244140625,1486.56005859375,1474.760009765625,1475.6199951171875,1475.6199951171875,838700000,1444.96,,,-0.002217884402412218,0,-0.0,1.0,1.014018515980238
2000-07-11,1475.6199951171875,1488.77001953125,1470.47998046875,1480.8800048828125,1480.8800048828125,980500000,1447.29,,,0.0035646099829429456,0,0.0,1.0,1.01763309650519
2000-07-12,1480.8800048828125,1497.68994140625,1480.8800048828125,1492.9200439453125,1492.9200439453125,1001200000,1449.32,,,0.008130327253255576,0,0.0,1.0,1.025906786603521
2000-07-13,1492.9200439453125,1501.3900146484375,1489.6500244140625,1495.8399658203125,1495.8399658203125,1026800000,1451.1,,,0.0019558461197182186,0,0.0,1.0,1.027913302411292
2000-07-14,1495.8399658203125,1509.989990234375,1494.56005859375,1509.97998046875,1509.97998046875,960600000,1452.47,,,0.009452892670027913,0,0.0,1.0,1.03763005653308
2000-07-17,1509.97998046875,1517.3199462890625,1505.260009765625,1510.489990234375,1510.489990234375,906000000,1453.53,,,0.0003377592896738335,0,0.0,1.0,1.037980525723919
2000-07-18,1510.489990234375,1510.489990234375,1491.3499755859375,1493.739990234375,1493.739990234375,908300000,1454.63,,,-0.011089116848368552,0,-0.0,1.0,1.0264702383878355
2000-07-19,1493.739990234375,1495.6300048828125,1479.9200439453125,1481.9599609375,1481.9599609375,909400000,1455.69,,,-0.007886264928226638,0,-0.0,1.0,1.018375222146969
2000-07-20,1481.9599609375,1501.9200439453125,1481.9599609375,1495.5699462890625,1495.5699462890625,1064600000,1457.8,,,0.009183773995454336,0,0.0,1.0,1.0277277500297375
2000-07-21,1495.5699462890625,1495.5699462890625,1477.9100341796875,1480.18994140625,1480.18994140625,968300000,1459.69,,,-0.01028370817491664,0,-0.0,1.0,1.017158897765168
2000-07-24,1480.18994140625,1485.8800048828125,1463.800048828125,1464.2900390625,1464.2900390625,880300000,1461.85,,,-0.010741798669868241,0,-0.0,1.0,1.0062327816701095
2000-07-25,1464.2900390625,1476.22998046875,1464.2900390625,1474.469970703125,1474.469970703125,969400000,1463.64,,,0.006952127904347849,0,0.0,1.0,1.0132282406698279
2000-07-26,1474.469970703125,1474.469970703125,1452.4200439453125,1452.4200439453125,1452.4200439453125,1235800000,1465.33,,,-0.01495447665665084,0,-0.0,1.0,0.9980759425968715
2000-07-27,1452.4200439453125,1464.9100341796875,1445.3299560546875,1449.6199951171875,1449.6199951171875,1156400000,1467.04,,,-0.0019278505827550196,0,-0.0,1.0,0.9961518013093024
2000-07-28,1449.6199951171875,1456.6800537109375,1413.8900146484375,1419.8900146484375,1419.8900146484375,980000000,1466.97,,,-0.020508809597612254,0,-0.0,1.0,0.9757219136859314
2000-07-31,1419.8900146484375,1437.6500244140625,1418.7099609375,1430.8299560546875,1430.8299560546875,952600000,1467.22,,,0.007704780858649007,0,0.0,1.0,0.9832396372098632
2000-08-01,1430.8299560546875,1443.5400390625,1428.9599609375,1438.0999755859375,1438.0999755859375,938700000,1466.96,,,0.0050809807975338295,0,0.0,1.0,0.9882354589259006
2000-08-02,1438.0999755859375,1451.5899658203125,1433.489990234375,1438.699951171875,1438.699951171875,994500000,1466.04,,,0.00041720019200552905,0,0.0,1.0,0.9886477509491112
2000-08-03,1438.699951171875,1454.18994140625,1425.4300537109375,1452.56005859375,1452.56005859375,1095600000,1465.69,,,0.009633772080540837,0,0.0,1.0,0.9981721580496942
2000-08-04,1452.56005859375,1462.9300537109375,1451.31005859375,1462.9300537109375,1462.9300537109375,956000000,1465.81,,,0.007139116249160082,0,0.0,1.0,1.0052982251226859
2000-08-07,1462.9300537109375,1480.800048828125,1460.719970703125,1479.3199462890625,1479.3199462890625,854800000,1466.0,,,0.01120346973291686,0,0.0,1.0,1.0165610533604028
2000-08-08,1479.3199462890625,1484.52001953125,1472.6099853515625,1482.800048828125,1482.800048828125,992200000,1466.5,,,0.002352501598989809,0,0.0,1.0,1.0189525148639038
2000-08-09,1482.800048828125,1490.3299560546875,1471.1600341796875,1472.8699951171875,1472.8699951171875,1054000000,1466.88,,,-0.006696825859147548,0,-0.0,1.0,1.0121287673131198
2000-08-10,1472.8699951171875,1475.1500244140625,1459.8900146484375,1460.25,1460.25,940800000,1467.22,,,-0.008568302130551153,0,-0.0,1.0,1.0034565422397588
2000-08-11,1460.25,1475.719970703125,1453.06005859375,1471.8399658203125,1471.8399658203125,835500000,1467.28,,,0.00793697368280255,0,0.0,1.0,1.0114209504073517
2000-08-14,1471.8399658203125,1491.6400146484375,1468.56005859375,1491.56005859375,1491.56005859375,783800000,1467.78,,,0.013398258799452334,0,0.0,1.0,1.0249722300560975
