,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessor__num__smoother__kw_args,param_ridge__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,0.006909418106079102,0.0006748076647227959,0.004208040237426758,0.0006483315049372152,{'span': 6},0.0026366508987303553,"{'preprocessor__num__smoother__kw_args': {'span': 6}, 'ridge__alpha': 0.0026366508987303553}",0.08682117542120685,0.08097803994533342,0.050362106659025165,0.0633697666516989,0.04509828529350354,0.06532587479415357,0.016394720588292288,24,0.1982690070435274,0.16704297443071758,0.16906802297724843,0.14047344141903742,0.19266854998709762,0.1735043991715257,0.020654423705351536
13,0.007207632064819336,0.00036472151785520786,0.0037998676300048826,0.0001695389402942675,{'span': 6},0.006158482110660254,"{'preprocessor__num__smoother__kw_args': {'span': 6}, 'ridge__alpha': 0.006158482110660254}",0.08684211189992512,0.08096336171709509,0.050369319881470684,0.06339859986343013,0.045166874592263546,0.06534805359083691,0.016378493273902405,11,0.1982494027718286,0.1670351772821113,0.16894485412907412,0.14053089670982855,0.19264531846236294,0.1734811298710411,0.02063288363082482
14,0.006368112564086914,0.0005205476741449155,0.00400238037109375,0.00021448601818991751,{'span': 6},0.01438449888287663,"{'preprocessor__num__smoother__kw_args': {'span': 6}, 'ridge__alpha': 0.01438449888287663}",0.08672208171146048,0.08103608071169659,0.05030663919727322,0.06350401541422698,0.04523472817153061,0.06536070904123757,0.01635330520367381,10,0.1981988686614661,0.16711579781866231,0.16885948450152977,0.1407141317318005,0.19259811740416594,0.1734972800235249,0.02055226383750349
15,0.007125997543334961,0.000781063232947438,0.004208993911743164,0.0005835494567948083,{'span': 6},0.03359818286283781,"{'preprocessor__num__smoother__kw_args': {'span': 6}, 'ridge__alpha': 0.03359818286283781}",0.08661086988738192,0.08125253786532141,0.05046076781546441,0.06368356868994511,0.04541480297842836,0.06548450944730824,0.016289279564266245,9,0.19824413356822418,0.16715439955437478,0.1689627524703002,0.14088364381489554,0.19256469025885847,0.17356192393333064,0.02049583049693583
16,0.0068108558654785155,0.00024921685031542226,0.004148006439208984,0.0003071814062886204,{'span': 6},0.07847599703514607,"{'preprocessor__num__smoother__kw_args': {'span': 6}, 'ridge__alpha': 0.07847599703514607}",0.08608881518975277,0.08180159339399071,0.050581040092578286,0.06416268711092016,0.04558898813668684,0.06564462478478575,0.016188569055741012,7,0.19816864095384507,0.16685290805823272,0.16861999068565753,0.14119441734225535,0.1925486490691563,0.1734769212218294,0.020410973557213438
17,0.007199907302856445,0.0007945111841997346,0.0044651031494140625,0.00037143824146099034,{'span': 6},0.18329807108324336,"{'preprocessor__num__smoother__kw_args': {'span': 6}, 'ridge__alpha': 0.18329807108324336}",0.08502967201436246,0.08268725422563943,0.0508818349720108,0.06524815418147753,0.04597486198143046,0.06596435547498414,0.015941874773787536,3,0.1971762927408483,0.16610719959573644,0.16794341028687076,0.1419142359995452,0.19239530975577449,0.17310728967575503,0.02000009068115907
18,0.00720057487487793,0.0005534046540783549,0.004080533981323242,0.00038895066552045336,{'span': 6},0.4281332398719387,"{'preprocessor__num__smoother__kw_args': {'span': 6}, 'ridge__alpha': 0.4281332398719387}",0.0834267681967505,0.08340802504196064,0.05065370821573298,0.0668334643954694,0.047095945375975626,0.06628358224517783,0.015491262742916583,2,0.19506099092272683,0.16463179547593274,0.16656149919118207,0.1429253969167508,0.1920546354769802,0.1722468635967145,0.019302296607814372
19,0.006711244583129883,0.0004763211796500848,0.004006052017211914,0.0002238821601346643,{'span': 6},1.0,"{'preprocessor__num__smoother__kw_args': {'span': 6}, 'ridge__alpha': 1.0}",0.07957282115980223,0.08457030663495148,0.05009974856233801,0.06875149515844241,0.04906060577918052,0.06641099545894294,0.014666730885728257,1,0.1913971204095123,0.16192221133382798,0.1634468750618791,0.14334723572276772,0.19132356433137526,0.17028740137187248,0.018604741974444925
20,0.007502698898315429,0.00021140351562631357,0.004268026351928711,0.000996479099018019,{'span': 10},1e-07,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 1e-07}",0.08755959665619939,0.0782596040478619,0.05013572514185316,0.06297827285554768,0.044642047080747115,0.06471504915644186,0.01627161215521022,46,0.19696765933270471,0.16527627750914928,0.16825703701606304,0.14161759791673983,0.19292064821839666,0.1730078439986107,0.020190529260949094
21,0.007009983062744141,0.0004891496578444675,0.0039898395538330075,0.00021891825028090678,{'span': 10},2.3357214690901212e-07,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 2.3357214690901212e-07}",0.08755959665619939,0.0782596040478619,0.05013572514185316,0.06297827285554768,0.044642047080747115,0.06471504915644186,0.01627161215521022,46,0.19696765933270471,0.16527627750914928,0.16825703701606304,0.14161759791673983,0.19292064821839666,0.1730078439986107,0.020190529260949094
22,0.006984806060791016,0.00046295850796026193,0.003999471664428711,0.0006550536641634803,{'span': 10},5.455594781168515e-07,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 5.455594781168515e-07}",0.08755959665619939,0.0782596040478619,0.05013572514185316,0.06297827285554768,0.044642047080747115,0.06471504915644186,0.01627161215521022,46,0.1969678203719347,0.16527627750914928,0.16825703701606304,0.14161759791673983,0.19292064821839666,0.17300787620645672,0.020190567481610706
23,0.007309722900390625,0.0004576877292581473,0.004297304153442383,0.0005246870774594655,{'span': 10},1.2742749857031322e-06,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 1.2742749857031322e-06}",0.08756095133136405,0.0782596040478619,0.05013572514185316,0.06298216295809797,0.044642047080747115,0.06471609811198484,0.016271909559242796,45,0.1969678203719347,0.16527627750914928,0.16825703701606304,0.14161759791673983,0.19292064821839666,0.17300787620645672,0.020190567481610706
24,0.006620645523071289,0.0004982875065972593,0.0039904117584228516,0.00047684381003508573,{'span': 10},2.976351441631319e-06,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 2.976351441631319e-06}",0.08756125756061582,0.0782596040478619,0.05013572514185316,0.06298216295809797,0.044642047080747115,0.06471615935783519,0.016271995545233675,44,0.1969678203719347,0.16527633451023563,0.16825603574697418,0.14161607839582577,0.19292064821839666,0.1730073834486734,0.020191082719530344
25,0.007361125946044922,0.00045046696552228843,0.004382514953613281,0.0004180959106051905,{'span': 10},6.951927961775606e-06,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 6.951927961775606e-06}",0.08756300929574255,0.07825952230030363,0.05013475455534673,0.06298113788104169,0.04464268418528156,0.06471622164354324,0.016272512423712467,43,0.19696942432266515,0.165276534014038,0.16825727027050993,0.14161607839582577,0.19292064821839666,0.17300799104428713,0.020191390025936267
26,0.007213878631591797,0.0006080908070350276,0.004183769226074219,0.0003906496094238358,{'span': 10},1.623776739188721e-05,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 1.623776739188721e-05}",0.08756208282249775,0.07826125327241025,0.05013621562540855,0.06298364218321717,0.04464566079994966,0.06471777094069667,0.01627149078901524,42,0.19696918856123247,0.16528013408265188,0.16825966656619457,0.14161779291942378,0.1929247395167801,0.17301030432925657,0.020191219508950437
27,0.006926918029785156,0.0004574879322464815,0.004385185241699219,0.0004477239231429239,{'span': 10},3.792690190732254e-05,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 3.792690190732254e-05}",0.0875636113735935,0.07825545179093453,0.05014243101226123,0.06298684717097541,0.04465200329885883,0.0647200689293247,0.01626820742225018,41,0.1969695106396924,0.16527899556095277,0.16826337388687343,0.1416207104595796,0.1929282683085114,0.1730121717711219,0.020190997626997838
28,0.006844520568847656,0.0003212192201299456,0.004483175277709961,0.0005031599024175839,{'span': 10},8.858667904100833e-05,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 8.858667904100833e-05}",0.08757068189559761,0.07825940422049726,0.05014502875849903,0.06298379918869035,0.04466020910145736,0.06472382463294832,0.01626842615277675,38,0.1969652115364093,0.165284600417776,0.16827086877976113,0.1416208777118816,0.19291941745384172,0.17301219517993394,0.02018739805154444
29,0.007005739212036133,0.0006716105950771452,0.00400090217590332,0.0004782525513713568,{'span': 10},0.0002069138081114788,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 0.0002069138081114788}",0.08754605769004217,0.07826973555476474,0.05013892626071862,0.06299210750310982,0.04465674849495352,0.06472071510071778,0.016265003077419102,40,0.1969569637512075,0.16529298632760347,0.1682809129712504,0.14161807792334646,0.19292147097812656,0.17301408239030688,0.020185603790310556
30,0.007429742813110351,0.0005001540974580781,0.004276561737060547,0.0005914747080405924,{'span': 10},0.0004832930238571752,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 0.0004832930238571752}",0.08755329949281422,0.07827206471138493,0.050145698307479405,0.06298480090956053,0.04466016368667385,0.06472320542158258,0.016265522991419527,39,0.1969493910424577,0.1653133717161297,0.1682815377331613,0.14163971122109834,0.19290378576898232,0.17301755949636588,0.020172002034486387
31,0.006832504272460937,0.00029168038152154515,0.004054021835327148,0.00034345873815237694,{'span': 10},0.0011288378916846883,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 0.0011288378916846883}",0.08757074936983952,0.07831021876222648,0.050124298691618344,0.06297235595507089,0.044682206725026756,0.06473196590075639,0.01627545386510817,37,0.19702898178316092,0.1653120044400707,0.16820336524282803,0.1416408827372226,0.1928960344273154,0.17301625372611956,0.02019282073794625
32,0.006923770904541016,0.0012466527420920961,0.00399017333984375,0.00032784942193218733,{'span': 10},0.0026366508987303553,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 0.0026366508987303553}",0.08745382559166627,0.07834789919626226,0.050168501900078384,0.06308515725093657,0.04477399778790193,0.06476587634536908,0.01621602757367952,36,0.19700763571115082,0.16529975520661191,0.1682168009989764,0.14161670915450728,0.19287067287739118,0.17300231478972755,0.02019056162221664
33,0.0071296215057373045,0.0004973019605499792,0.004302692413330078,0.0005116489460102828,{'span': 10},0.006158482110660254,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 0.006158482110660254}",0.08742388778955978,0.07846058496137018,0.05021621375280767,0.0632227848750527,0.044888465100968736,0.0648423872959518,0.01618694874073933,34,0.19693278983031925,0.16523802378006944,0.16821914254361714,0.14176250291115297,0.19288606530942118,0.173007704874916,0.020135142527233602
34,0.007204389572143555,0.0005857552467522141,0.00391077995300293,0.0005562986940412147,{'span': 10},0.01438449888287663,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 0.01438449888287663}",0.0873310328520277,0.07884388109591778,0.050363371795179926,0.06335275556282817,0.04515537946177329,0.06500928415354537,0.01613121759078869,30,0.19686391270750703,0.16534742536515995,0.16806511585714815,0.14204078299128625,0.19285611820526846,0.17303467102527398,0.020025652785020217
35,0.007107400894165039,0.000742069370344145,0.004498195648193359,0.0007205571702419835,{'span': 10},0.03359818286283781,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 0.03359818286283781}",0.08678814807736945,0.07941198899598235,0.050302445433117085,0.063619567549788,0.045492355857888966,0.06512290118282917,0.016005156568614558,27,0.196573311619626,0.1649498360374843,0.1677156534447601,0.14234227439089067,0.19287251714920145,0.1728907185283925,0.019915741734737452
36,0.007310676574707031,0.0004297957488040807,0.004906415939331055,0.0004899114398537235,{'span': 10},0.07847599703514607,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 0.07847599703514607}",0.08566405445622496,0.08036042546447175,0.050438565000342,0.06486335193264181,0.04630259582031822,0.06552579853479976,0.0156410388499319,8,0.19563176806289806,0.16443767977627155,0.16699079837563235,0.14327279719822628,0.19275565451719073,0.17261773958604382,0.01946731935387498
37,0.007305812835693359,0.0002924471252773204,0.004673957824707031,0.0006437960873509045,{'span': 10},0.18329807108324336,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 0.18329807108324336}",0.08333554821200337,0.08166594824323492,0.05003465568520544,0.06620283699044388,0.04760178431772184,0.06576815468972189,0.01509372125857093,6,0.19343058337928024,0.16295392649734083,0.16538710055165134,0.1436685348949982,0.19262271094500774,0.17161257125365564,0.019037065979060804
38,0.00709376335144043,0.00021128275137603637,0.004262208938598633,0.0003749859660449742,{'span': 10},0.4281332398719387,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 0.4281332398719387}",0.07872295713121072,0.08288701671125556,0.04943269871246163,0.06826608873314491,0.049912635127834976,0.06584427928318155,0.014038074408474576,4,0.18927492224740688,0.15961771291227297,0.16174053778110997,0.1441300154966286,0.19167924028757846,0.16928848574499938,0.018353460294651427
39,0.006728076934814453,0.0008089175596840115,0.0039007186889648436,0.00030975726435297974,{'span': 10},1.0,"{'preprocessor__num__smoother__kw_args': {'span': 10}, 'ridge__alpha': 1.0}",0.07319918999480969,0.08372831716553657,0.04840804482828898,0.07053443114592445,0.05298996810767808,0.06577199024844756,0.013154166688080735,5,0.18446220173257571,0.15396124460535002,0.15666912109618897,0.1428028729803814,0.19144385300390213,0.16586785868367965,0.018752380522990806
40,0.007384586334228516,0.0007688572287722566,0.004128694534301758,0.0006675461185062047,{'span': 20},1e-07,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 1e-07}",0.08757932119372629,0.0775788142754303,0.05028310117691671,0.06137460597685297,0.04446695232925309,0.06425655899043586,0.016227294481291843,61,0.19897190076796045,0.1630814371775735,0.16742211434853205,0.14332849521483101,0.19326021398408172,0.17321283229859574,0.020467917848498985
41,0.006880569458007813,0.0003264963391280835,0.004409027099609375,0.0005660827788316738,{'span': 20},2.3357214690901212e-07,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 2.3357214690901212e-07}",0.08757877101913833,0.0775788142754303,0.05028110550573102,0.06137460597685297,0.04446695232925309,0.06425604982128114,0.016227480048202358,63,0.19897190076796045,0.1630814371775735,0.16742211434853205,0.14333100324935058,0.19326021398408172,0.17321333390549967,0.020467185485057323
42,0.006809425354003906,0.0006842066646637664,0.004246711730957031,0.0005535551821452812,{'span': 20},5.455594781168515e-07,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 5.455594781168515e-07}",0.08757864126098079,0.07758173642624294,0.050282107234050494,0.06137460597685297,0.04446695232925309,0.06425680864547606,0.01622775007009007,60,0.19897149623741478,0.1630814371775735,0.16742374487961761,0.1433309184981841,0.1932625705119499,0.173214033460948,0.020467477791565675
